"REGIONAL";"OMR";"UF";"CN";"Cod Ibge";"Station";"CELULA";"GNODEB";"Municipio";"AVAIL";"ACC NSA";"RET NSA";"CQI NSA";"ACC SA";"RET SA";"CQI SA";
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV24";"55S01PEBOV2401";"GS01PEBOV24";"RECIFE";"100,00";"99,95";"99,51";"99,46";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV24";"55S01PEBOV2402";"GS01PEBOV24";"RECIFE";"100,00";"99,95";"99,03";"98,98";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV24";"55S01PEBOV2403";"GS01PEBOV24";"RECIFE";"100,00";"99,84";"98,81";"98,66";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV29";"52S01PEBOV2901";"GS01PEBOV29";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV29";"52S01PEBOV2902";"GS01PEBOV29";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV29";"52S01PEBOV2903";"GS01PEBOV29";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV29";"55S01PEBOV2901";"GS01PEBOV29";"RECIFE";"100,00";"99,86";"98,74";"98,6";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV29";"55S01PEBOV2902";"GS01PEBOV29";"RECIFE";"100,00";"99,83";"98,98";"98,8";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV29";"55S01PEBOV2903";"GS01PEBOV29";"RECIFE";"100,00";"99,96";"99,13";"99,08";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV30";"52S01PEBOV3001";"GS01PEBOV30";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV30";"52S01PEBOV3002";"GS01PEBOV30";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV30";"52S01PEBOV3003";"GS01PEBOV30";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV30";"55S01PEBOV3001";"GS01PEBOV30";"RECIFE";"100,00";"99,86";"98,28";"98,14";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV30";"55S01PEBOV3002";"GS01PEBOV30";"RECIFE";"100,00";"99,9";"99,08";"98,98";"100";"100";"100"
